Chromosome,rsID1,rsID2,Position1,Position2,GeneticDistance_cM
8,chr8_78951749,chr8_79252302,78951749,79252302.0,0.08567399999999736
8,chr8_79252302,chr8_80184838,79252302,80184838.0,0.5264694507817609
8,chr8_80184838,chr8_80261062,80184838,80261062.0,0.018785456976331716
8,chr8_80261062,chr8_80796134,80261062,80796134.0,0.5855640922419099
8,chr8_80796134,chr8_82663947,80796134,82663947.0,1.8214009999999945
8,chr8_82663947,chr8_83421588,82663947,83421588.0,0.341210362204734
8,chr8_83421588,chr8_83981980,83421588,83981980.0,0.3556553605225332
8,chr8_83981980,chr8_84378403,83981980,84378403.0,0.19082127727273246
8,chr8_84378403,chr8_84570314,84378403,84570314.0,0.05321932267167995
8,chr8_84570314,chr8_86352758,84570314,86352758.0,0.6586216773283269
8,chr8_86352758,chr8_87212302,86352758,87212302.0,0.22651499999999203
8,chr8_87212302,chr8_87348720,87212302,87348720.0,0.09278848132427697
8,chr8_87348720,chr8_87856462,87348720,87856462.0,0.3502485186757269
8,chr8_87856462,chr8_88412755,87856462,88412755.0,0.2410419999999931
8,chr8_88412755,chr8_88815135,88412755,88815135.0,0.13382800000000827
8,chr8_88815135,chr8_90235911,88815135,90235911.0,0.7286508344793106
8,chr8_90235911,chr8_91014154,90235911,91014154.0,0.5733278219912705
8,chr8_91014154,chr8_91171735,91014154,91171735.0,0.02551934352941032
8,chr8_91171735,chr8_91685814,91171735,91685814.0,0.17890000000001294
8,chr8_91685814,chr8_92659644,91685814,92659644.0,0.3712890255653747
8,chr8_92659644,chr8_92808851,92659644,92808851.0,0.024481681037983094
8,chr8_92808851,chr8_94166637,92808851,94166637.0,1.3133169031527387
8,chr8_94166637,chr8_95011614,94166637,95011614.0,0.7884472658784176
8,chr8_95011614,chr8_95621028,95011614,95621028.0,0.5386577425473007
8,chr8_95621028,chr8_95692011,95621028,95692011.0,0.07112338181818245
8,chr8_95692011,chr8_96502418,95692011,96502418.0,1.0647440705882332
8,chr8_96502418,chr8_96717974,96502418,96717974.0,0.48464950216717284
8,chr8_96717974,chr8_96791051,96717974,96791051.0,0.2139394272445969
8,chr8_96791051,chr8_97016109,96791051,97016109.0,0.38132216189112
8,chr8_97016109,chr8_99075587,97016109,99075587.0,2.1721304755063926
8,chr8_99075587,chr8_100686031,99075587,100686031.0,1.3171655406192144
8,chr8_100686031,chr8_101638424,100686031,101638424.0,1.1473348219832644
8,chr8_101638424,chr8_101840244,101638424,101840244.0,0.20541939473685034
8,chr8_101840244,chr8_102121365,101840244,102121365.0,0.9079272473974669
8,chr8_102121365,chr8_102677805,102121365,102677805.0,1.2975523578656833
8,chr8_102677805,chr8_102745351,102677805,102745351.0,0.03173900000000174
8,chr8_102745351,chr8_103191667,102745351,103191667.0,0.5817739999999958
8,chr8_103191667,chr8_104588494,103191667,104588494.0,1.9430628733668271
8,chr8_104588494,chr8_105468379,104588494,105468379.0,0.2986821266331816
8,chr8_105468379,chr8_106049672,105468379,106049672.0,0.3469099763113235
8,chr8_106049672,chr8_106269243,106049672,106269243.0,0.12589314868867518
8,chr8_106269243,chr8_106720501,106269243,106720501.0,0.5579278749999901
8,chr8_106720501,chr8_108698283,106720501,108698283.0,1.3356650000000059
8,chr8_108698283,chr8_109141570,108698283,109141570.0,0.4454777482376642
8,chr8_109141570,chr8_112704562,109141570,112704562.0,1.282471135257481
8,chr8_112704562,chr8_113221430,112704562,113221430.0,0.08293622106249643
8,chr8_113221430,chr8_113368547,113221430,113368547.0,0.01855881210903476
8,chr8_113368547,chr8_114547329,113368547,114547329.0,0.23446417477529735
8,chr8_114547329,chr8_114831373,114547329,114831373.0,0.23180122673984727
8,chr8_114831373,chr8_115483210,114831373,115483210.0,0.28192304891884135
8,chr8_115483210,chr8_115721881,115483210,115721881.0,0.05310662452559711
8,chr8_115721881,chr8_116076926,115721881,116076926.0,0.14002099690944192
8,chr8_116076926,chr8_116537058,116076926,116537058.0,0.6237010114643056
8,chr8_116537058,chr8_118922507,116537058,118922507.0,2.3673259999999914
8,chr8_118922507,chr8_119072448,118922507,119072448.0,0.06988900000000342
8,chr8_119072448,chr8_122516931,119072448,122516931.0,3.291013064516136
8,chr8_122516931,chr8_122664506,122516931,122664506.0,0.3150987317487193
8,chr8_122664506,chr8_122879061,122664506,122879061.0,0.10316965399127298
8,chr8_122879061,chr8_125288681,122879061,125288681.0,4.618326710223613
8,chr8_125288681,chr8_125367500,125288681,125367500.0,0.036557414917098185
8,chr8_125367500,chr8_125576082,125367500,125576082.0,0.3114164246031521
8,chr8_125576082,chr8_126547207,125576082,126547207.0,1.6412222337662286
8,chr8_126547207,chr8_126960819,126547207,126960819.0,1.0514628739685747
8,chr8_126960819,chr8_127546182,126960819,127546182.0,0.910089892265205
8,chr8_127546182,chr8_127829177,127546182,127829177.0,0.7153943454545413
8,chr8_127829177,chr8_129071537,127829177,129071537.0,2.9570946545454717
8,chr8_129071537,chr8_129448014,129071537,129448014.0,0.7271969999999897
8,chr8_129448014,chr8_131584754,129448014,131584754.0,2.315875721249398
8,chr8_131584754,chr8_131780406,131584754,131780406.0,0.4995969454172666
8,chr8_131780406,chr8_132715046,131780406,132715046.0,1.1361703217726244
8,chr8_132715046,chr8_133883102,132715046,133883102.0,1.4893590115607083
8,chr8_133883102,chr8_135391211,133883102,135391211.0,3.1768357042875266
8,chr8_135391211,chr8_136098668,135391211,136098668.0,1.2333812957124621
8,chr8_136098668,chr8_136757758,136098668,136757758.0,0.6772526315789662
8,chr8_136757758,chr8_137002061,136757758,137002061.0,0.22457144822155328
8,chr8_137002061,chr8_138545911,137002061,138545911.0,1.277708920199501
8,chr8_138545911,chr8_139077124,138545911,139077124.0,0.7954189999999812
8,chr8_139077124,chr8_139140876,139077124,139140876.0,0.1908001764706171
8,chr8_139140876,chr8_140505919,139140876,140505919.0,3.8882649860909737
8,chr8_140505919,chr8_140728816,140505919,140728816.0,0.6886938374384215
8,chr8_140728816,chr8_142144899,140728816,142144899.0,2.121814999999998
8,chr8_142144899,chr8_143858846,142144899,143858846.0,3.2577930989077686
8,chr8_143858846,chr8_143913948,143858846,143913948.0,0.08925190972780683
8,chr8_143913948,chr8_145881333,143913948,145881333.0,2.1961379913644237
8,chr8_145881333,chr8_146141474,145881333,146141474.0,0.15844231319087498
9,chr9_442272,,442272,,-1.0
9,chr9_442272,chr9_633350,442272,633350.0,0.31889461732851987
9,chr9_633350,chr9_1338853,633350,1338853.0,2.2204614716042865
9,chr9_1338853,chr9_2536319,1338853,2536319.0,4.384424911067193
9,chr9_2536319,chr9_4211977,2536319,4211977.0,3.7463578377896622
9,chr9_4211977,chr9_4672712,4211977,4672712.0,1.7994138086749842
9,chr9_4672712,chr9_4777725,4672712,4777725.0,0.3343947271617278
9,chr9_4777725,chr9_7208342,4777725,7208342.0,2.981254626373625
9,chr9_7208342,chr9_9290343,7208342,9290343.0,5.650838
9,chr9_9290343,chr9_10081387,9290343,10081387.0,1.345568
9,chr9_10081387,chr9_10130199,10081387,10130199.0,0.02945500000000223
9,chr9_10130199,chr9_10182184,10130199,10182184.0,0.05552971126760653
9,chr9_10182184,chr9_11857774,10182184,11857774.0,2.0099065973743677
9,chr9_11857774,chr9_12110786,11857774,12110786.0,0.2203126913580249
9,chr9_12110786,chr9_12372197,12110786,12372197.0,0.48138845076586634
9,chr9_12372197,chr9_12666562,12372197,12666562.0,0.23751154923413154
9,chr9_12666562,chr9_13725313,12666562,13725313.0,2.2325475789473685
9,chr9_13725313,chr9_14025101,13725313,14025101.0,0.6713234210526338
9,chr9_14025101,chr9_14151853,14025101,14151853.0,0.4724569999999986
9,chr9_14151853,chr9_14798967,14151853,14798967.0,2.1929534732824436
9,chr9_14798967,chr9_16299039,14798967,16299039.0,2.8264478190252476
9,chr9_16299039,chr9_16955672,16299039,16955672.0,1.0750177076923109
9,chr9_16955672,chr9_17746365,16955672,17746365.0,0.8238935550458706
9,chr9_17746365,chr9_18641557,17746365,18641557.0,1.1854554449541297
9,chr9_18641557,chr9_19477780,18641557,19477780.0,1.7419073301526709
9,chr9_19477780,chr9_20382226,19477780,20382226.0,1.575167766516408
9,chr9_20382226,chr9_21844643,20382226,21844643.0,1.3354624141683544
9,chr9_21844643,chr9_22833369,21844643,22833369.0,1.3408065269157845
9,chr9_22833369,chr9_25142709,22833369,25142709.0,3.816147962246781
9,chr9_25142709,chr9_26411670,25142709,26411670.0,2.2747515371900775
9,chr9_26411670,chr9_26648358,26411670,26648358.0,0.2660734628099206
9,chr9_26648358,chr9_27103307,26648358,27103307.0,0.2328365315315324
9,chr9_27103307,chr9_27844665,27103307,27844665.0,2.323312563914513
9,chr9_27844665,chr9_27969578,27844665,27969578.0,0.13919990455395492
9,chr9_27969578,chr9_28214686,27969578,28214686.0,0.29674872853828305
9,chr9_28214686,chr9_28792620,28214686,28792620.0,1.1680010749704905
9,chr9_28792620,chr9_28860018,28792620,28860018.0,0.018697223184254597
9,chr9_28860018,chr9_28922356,28860018,28922356.0,0.03534697330697156
9,chr9_28922356,chr9_29515267,28922356,29515267.0,0.30047400000000124
9,chr9_29515267,chr9_29776513,29515267,29776513.0,0.24931282524271836
9,chr9_29776513,chr9_29977862,29776513,29977862.0,0.14745804910283056
9,chr9_29977862,chr9_30308011,29977862,30308011.0,0.19549012565445167
9,chr9_30308011,chr9_31086948,30308011,31086948.0,0.239462025116282
9,chr9_31086948,chr9_31262324,31086948,31262324.0,0.26922157594754736
9,chr9_31262324,chr9_31888418,31262324,31888418.0,0.5053503002793107
9,chr9_31888418,chr9_37001471,31888418,37001471.0,4.786098098656858
9,chr9_37001471,chr9_38380103,37001471,38380103.0,1.6283365520362025
9,chr9_38380103,chr9_38648775,38380103,38648775.0,1.0028604479637977
9,chr9_38648775,chr9_44124671,38648775,44124671.0,0.4833360000000013
9,chr9_44124671,chr9_65632583,44124671,65632583.0,0.0
9,chr9_65632583,chr9_68187358,65632583,68187358.0,0.0012614633204606207
9,chr9_68187358,chr9_68478408,68187358,68478408.0,0.06810118436551704
9,chr9_68478408,chr9_71116955,68478408,71116955.0,2.3438314715800743
9,chr9_71116955,chr9_71732036,71116955,71732036.0,0.5096270616272847
9,chr9_71732036,chr9_73088028,71732036,73088028.0,1.0138658191066696
9,chr9_73088028,chr9_73830386,73088028,73830386.0,0.5796672770270135
9,chr9_73830386,chr9_76172980,73830386,76172980.0,1.980565255995515
9,chr9_76172980,chr9_76392885,76172980,76392885.0,0.2773154669774698
9,chr9_76392885,chr9_77901998,76392885,77901998.0,1.7996808628613792
9,chr9_77901998,chr9_78371589,77901998,78371589.0,0.9183371371386215
9,chr9_78371589,chr9_78942572,78371589,78942572.0,1.8766607043189367
9,chr9_78942572,chr9_79444740,78942572,79444740.0,0.7699169974992373
9,chr9_79444740,chr9_79701771,79444740,79701771.0,0.8463862981818266
9,chr9_79701771,chr9_81491999,79701771,81491999.0,2.304043220212094
9,chr9_81491999,chr9_82457350,81491999,82457350.0,1.4429514824905993
9,chr9_82457350,chr9_83644264,82457350,83644264.0,1.180276297297297
9,chr9_83644264,chr9_83786452,83644264,83786452.0,0.1545200000000051
9,chr9_83786452,chr9_83860713,83786452,83860713.0,0.030000900917428908
9,chr9_83860713,chr9_83929252,83860713,83929252.0,0.03597809908256977
9,chr9_83929252,chr9_84497199,83929252,84497199.0,1.520643335513654
9,chr9_84497199,chr9_85095497,84497199,85095497.0,0.07695114007508153
9,chr9_85095497,chr9_85330183,85095497,85330183.0,0.268095019129575
9,chr9_85330183,chr9_85477109,85330183,85477109.0,0.3452735052816962
9,chr9_85477109,chr9_87024447,85477109,87024447.0,2.240838999999994
9,chr9_87024447,chr9_87514761,87024447,87514761.0,0.5097919471074306
9,chr9_87514761,chr9_88154941,87514761,88154941.0,1.4053130528925664
9,chr9_88154941,chr9_90150275,88154941,90150275.0,2.567774119718308
9,chr9_90150275,chr9_91132865,90150275,91132865.0,1.5361108802816972
9,chr9_91132865,chr9_91590422,91132865,91590422.0,0.7320309999999921
9,chr9_91590422,chr9_92742249,91590422,92742249.0,1.6199260000000066
9,chr9_92742249,chr9_92949934,92742249,92949934.0,0.5396159448592783
9,chr9_92949934,chr9_93359724,92949934,93359724.0,0.33176192623446354
9,chr9_93359724,chr9_93432785,93359724,93432785.0,0.04702349510344561
9,chr9_93432785,chr9_93554540,93432785,93554540.0,0.14931527820544943
9,chr9_93554540,chr9_94121330,93554540,94121330.0,0.856430355597368
9,chr9_94121330,chr9_94343642,94121330,94343642.0,0.4044306338383734
9,chr9_94343642,chr9_94489212,94343642,94489212.0,0.14345336616162285
9,chr9_94489212,chr9_95041636,94489212,95041636.0,0.3719499999999982
9,chr9_95041636,chr9_96133719,95041636,96133719.0,0.573704448275862
9,chr9_96133719,chr9_96701663,96133719,96701663.0,0.6466698750442958
9,chr9_96701663,chr9_100153559,96701663,100153559.0,2.0551055262373694
9,chr9_100153559,chr9_100233523,100153559,100233523.0,0.057066944171850764
9,chr9_100233523,chr9_102992687,100233523,102992687.0,2.8222405554958954
9,chr9_102992687,chr9_103948758,102992687,103948758.0,0.5565666507747267
9,chr9_103948758,chr9_104382455,103948758,104382455.0,0.5856781529933528
9,chr9_104382455,chr9_104597048,104382455,104597048.0,0.226528847006648
9,chr9_104597048,chr9_104791433,104597048,104791433.0,0.3945847804878042
9,chr9_104791433,chr9_105096394,104791433,105096394.0,0.25121421951219247
9,chr9_105096394,chr9_105858437,105096394,105858437.0,0.5461889999999983
9,chr9_105858437,chr9_107814518,105858437,107814518.0,2.186021211111111
9,chr9_107814518,chr9_108016065,107814518,108016065.0,0.5318223481175437
9,chr9_108016065,chr9_108515500,108016065,108515500.0,0.38603809062422556
9,chr9_108515500,chr9_108714151,108515500,108714151.0,0.06301475668630019
9,chr9_108714151,chr9_109715273,108714151,109715273.0,1.1632205934608209
9,chr9_109715273,chr9_109862714,109715273,109862714.0,0.05028567328136546
9,chr9_109862714,chr9_110270115,109862714,110270115.0,1.1188022228660373
9,chr9_110270115,chr9_111953707,110270115,111953707.0,2.7893151038526014
9,chr9_111953707,chr9_112297928,111953707,112297928.0,0.6644295686936914
9,chr9_112297928,chr9_113459655,112297928,113459655.0,2.0843265330635603
9,chr9_113459655,chr9_113612783,113459655,113612783.0,0.14651789824274886
9,chr9_113612783,chr9_113966610,113612783,113966610.0,0.43957545138317755
9,chr9_113966610,chr9_114335218,113966610,114335218.0,0.18631493171034208
9,chr9_114335218,chr9_114410702,114335218,114410702.0,0.085990951680742
9,chr9_114410702,chr9_115446130,114410702,115446130.0,1.138538665225738
9,chr9_115446130,chr9_116438348,115446130,116438348.0,2.043139708661414
9,chr9_116438348,chr9_116923991,116438348,116923991.0,1.1763522913385884
9,chr9_116923991,chr9_119213715,116923991,119213715.0,3.5832109999999915
9,chr9_119213715,chr9_119282870,119213715,119282870.0,0.026462310016782453
9,chr9_119282870,chr9_119775606,119282870,119775606.0,0.598380689983216
9,chr9_119775606,chr9_120249360,119775606,120249360.0,0.6522900000000078
9,chr9_120249360,chr9_120470372,120249360,120470372.0,0.17821244444445483
9,chr9_120470372,chr9_121115184,120470372,121115184.0,0.5347907885391407
9,chr9_121115184,chr9_122455240,121115184,122455240.0,2.336313840187131
9,chr9_122455240,chr9_124191252,122455240,124191252.0,1.6183169268292659
9,chr9_124191252,chr9_124750976,124191252,124750976.0,0.7093010000000106
9,chr9_124750976,chr9_126620972,124750976,126620972.0,2.338528999999994
9,chr9_126620972,chr9_126840565,126620972,126840565.0,0.17608300000000554
9,chr9_126840565,chr9_128910776,126840565,128910776.0,1.9192659122257112
9,chr9_128910776,chr9_130183790,128910776,130183790.0,1.4145195413917975
9,chr9_130183790,chr9_130755320,130183790,130755320.0,0.5788185463824789
9,chr9_130755320,chr9_132074598,130755320,132074598.0,1.4124710000000107
9,chr9_132074598,chr9_132137256,132074598,132137256.0,0.39104523963132465
9,chr9_132137256,chr9_132199199,132137256,132199199.0,0.458896760368674
9,chr9_132199199,chr9_132524959,132199199,132524959.0,0.9663337797851455
9,chr9_132524959,chr9_134407305,132524959,134407305.0,4.36985201331828
9,chr9_134407305,chr9_134818418,134407305,134818418.0,0.7861102068965806
9,chr9_134818418,chr9_135688538,134818418,135688538.0,1.643844867771918
9,chr9_135688538,chr9_136009191,135688538,136009191.0,0.5708971322280831
9,chr9_136009191,chr9_137434547,136009191,137434547.0,5.503227999999979
9,chr9_137434547,chr9_138121346,137434547,138121346.0,3.0673088491879525
9,chr9_138121346,chr9_138440045,138121346,138440045.0,1.6043348810977704
9,chr9_138440045,chr9_138824310,138440045,138824310.0,1.1577942697142873
9,chr9_138824310,chr9_140690034,138824310,140690034.0,4.224318152364276
9,chr9_140690034,chr9_140805683,140690034,140805683.0,0.28931484763572257
10,chr10_350693,,350693,,-1.0
10,chr10_350693,chr10_796468,350693,796468.0,0.35937887043518724
10,chr10_796468,chr10_1224581,796468,1224581.0,0.33202070471604583
10,chr10_1224581,chr10_1279272,1224581,1279272.0,0.03067400000000009
10,chr10_1279272,chr10_1393592,1279272,1393592.0,0.3180175571469087
10,chr10_1393592,chr10_1449377,1393592,1449377.0,0.1904747021123505
10,chr10_1449377,chr10_2102433,1449377,2102433.0,1.601999740740741
10,chr10_2102433,chr10_4667529,2102433,4667529.0,7.0495255461932
10,chr10_4667529,chr10_4911158,4667529,4911158.0,0.4853718662124997
10,chr10_4911158,chr10_5034016,4911158,5034016.0,0.14818363260073042
10,chr10_5034016,chr10_5420851,5034016,5420851.0,0.7385048499227622
10,chr10_5420851,chr10_5550768,5420851,5550768.0,0.11932845743301179
10,chr10_5550768,chr10_5663691,5550768,5663691.0,0.5052972097226203
10,chr10_5663691,chr10_6417724,5663691,6417724.0,2.5591602769956356
10,chr10_6417724,chr10_6747521,6417724,6747521.0,0.7765941609195401
10,chr10_6747521,chr10_7165106,6747521,7165106.0,1.124543000000001
10,chr10_7165106,chr10_7545524,7165106,7545524.0,0.8407438927038626
10,chr10_7545524,chr10_9604930,7545524,9604930.0,4.199375107296138
10,chr10_9604930,chr10_10232427,9604930,10232427.0,0.8523111919770763
10,chr10_10232427,chr10_11699441,10232427,11699441.0,3.262233500546614
10,chr10_11699441,chr10_13269807,11699441,13269807.0,4.070761307476307
10,chr10_13269807,chr10_13389006,13269807,13389006.0,0.3398714401359193
10,chr10_13389006,chr10_14340610,13389006,14340610.0,2.441151559864082
10,chr10_14340610,chr10_15551279,14340610,15551279.0,2.7169308820754736
10,chr10_15551279,chr10_15735617,15551279,15735617.0,0.279150032390433
10,chr10_15735617,chr10_16988787,15735617,16988787.0,2.362440003749711
10,chr10_16988787,chr10_18788390,16988787,18788390.0,2.502716717350573
10,chr10_18788390,chr10_20036177,18788390,20036177.0,1.3624853644338089
10,chr10_20036177,chr10_20162462,20036177,20162462.0,0.23161393265306174
10,chr10_20162462,chr10_21192389,20162462,21192389.0,1.0333840382771697
10,chr10_21192389,chr10_21521210,21192389,21521210.0,0.7389158598389969
10,chr10_21521210,chr10_24215163,21521210,24215163.0,1.9209951692307712
10,chr10_24215163,chr10_25599875,24215163,25599875.0,2.4200969999999984
10,chr10_25599875,chr10_26983024,25599875,26983024.0,2.3106955753424714
10,chr10_26983024,chr10_27130625,26983024,27130625.0,0.10307415438725798
10,chr10_27130625,chr10_27336671,27130625,27336671.0,0.13616821410287372
10,chr10_27336671,chr10_27903768,27336671,27903768.0,0.30904105616740196
10,chr10_27903768,chr10_28702072,27903768,28702072.0,0.5885743073170673
10,chr10_28702072,chr10_28921788,28702072,28921788.0,0.15686137503215747
10,chr10_28921788,chr10_29060698,28921788,29060698.0,0.4183869449986304
10,chr10_29060698,chr10_29770786,29060698,29770786.0,1.6750832913124256
10,chr10_29770786,chr10_29827355,29770786,29827355.0,0.087768487197458
10,chr10_29827355,chr10_30472411,29827355,30472411.0,1.6182479510976364
10,chr10_30472411,chr10_31731063,30472411,31731063.0,1.7550191678488005
10,chr10_31731063,chr10_32379600,31731063,32379600.0,0.4546284751958254
10,chr10_32379600,chr10_33467539,32379600,33467539.0,0.5336569213973732
10,chr10_33467539,chr10_33874231,33467539,33874231.0,0.8340340786026204
10,chr10_33874231,chr10_37217312,33874231,37217312.0,3.308919003468205
10,chr10_37217312,chr10_38167038,37217312,38167038.0,0.19378666203245132
10,chr10_38167038,chr10_38677789,38167038,38677789.0,0.037428334499345794
10,chr10_38677789,chr10_42382342,38677789,42382342.0,0.013789523379465152
10,chr10_42382342,chr10_44548259,42382342,44548259.0,0.9194194766205328
10,chr10_44548259,chr10_48500100,44548259,48500100.0,4.5519491320224645
10,chr10_48500100,chr10_48907434,48500100,48907434.0,0.6082963231474565
10,chr10_48907434,chr10_52540483,48907434,52540483.0,5.604612170636528
10,chr10_52540483,chr10_53798924,52540483,53798924.0,1.7881775337080086
10,chr10_53798924,chr10_54225761,53798924,54225761.0,0.7635538404855424
10,chr10_54225761,chr10_55030395,54225761,55030395.0,1.6095210000000009
10,chr10_55030395,chr10_55814018,55030395,55814018.0,0.7002230000000083
10,chr10_55814018,chr10_56937275,55814018,56937275.0,1.4407615688622712
10,chr10_56937275,chr10_58224183,56937275,58224183.0,0.7165024311377266
10,chr10_58224183,chr10_59261217,58224183,59261217.0,0.5440189999999916
10,chr10_59261217,chr10_59334656,59261217,59334656.0,0.09906498989899148
10,chr10_59334656,chr10_64152808,59334656,64152808.0,4.728579077875949
10,chr10_64152808,chr10_64657502,64152808,64657502.0,0.42996893512781753
10,chr10_64657502,chr10_65327084,64657502,65327084.0,0.2422590641713782
10,chr10_65327084,chr10_66437582,65327084,66437582.0,0.9402899898625066
10,chr10_66437582,chr10_67025536,66437582,67025536.0,0.3913189855036876
10,chr10_67025536,chr10_67572596,67025536,67572596.0,0.48729270498718336
10,chr10_67572596,chr10_67827726,67572596,67827726.0,0.2940242525724841
10,chr10_67827726,chr10_67890325,67827726,67890325.0,0.024382606039807797
10,chr10_67890325,chr10_68272893,67890325,68272893.0,0.334860101601393
10,chr10_68272893,chr10_68746991,68272893,68746991.0,0.7235382923588105
10,chr10_68746991,chr10_70068577,68746991,70068577.0,0.7745604313725352
10,chr10_70068577,chr10_71135074,70068577,71135074.0,0.9048660995443072
10,chr10_71135074,chr10_72323275,71135074,72323275.0,3.131523118055469
10,chr10_72323275,chr10_72717030,72323275,72717030.0,0.5941883510276824
10,chr10_72717030,chr10_73030775,72717030,73030775.0,0.7549074355140135
10,chr10_73030775,chr10_73094420,73030775,73094420.0,0.1591515644859811
10,chr10_73094420,chr10_73731768,73094420,73731768.0,1.6568243288973434
10,chr10_73731768,chr10_74308804,73731768,74308804.0,0.18236567110265867
10,chr10_74308804,chr10_78316240,74308804,78316240.0,2.245068825902351
10,chr10_78316240,chr10_78978242,78316240,78978242.0,0.671112925576935
10,chr10_78978242,chr10_79543819,78978242,79543819.0,1.0182842485207146
10,chr10_79543819,chr10_80400029,79543819,80400029.0,1.1506640000000061
10,chr10_80400029,chr10_80462933,80400029,80462933.0,0.11222831488697693
10,chr10_80462933,chr10_80845405,80462933,80845405.0,0.9012920084386451
10,chr10_80845405,chr10_81417283,80845405,81417283.0,1.3976946766743765
10,chr10_81417283,chr10_82232706,81417283,82232706.0,0.4473641915708839
10,chr10_82232706,chr10_82510574,82232706,82510574.0,0.8042958084291172
10,chr10_82510574,chr10_84676590,82510574,84676590.0,2.758166208404802
10,chr10_84676590,chr10_85212217,84676590,85212217.0,0.22717468135897434
10,chr10_85212217,chr10_85345465,85212217,85345465.0,0.06728111023622318
10,chr10_85345465,chr10_86083579,85345465,86083579.0,1.137628990501426
10,chr10_86083579,chr10_86795027,86083579,86795027.0,0.39544398420773064
10,chr10_86795027,chr10_86858515,86795027,86858515.0,0.013614461445783377
10,chr10_86858515,chr10_87726722,86858515,87726722.0,0.8745445758570725
10,chr10_87726722,chr10_89172143,87726722,89172143.0,1.6322392914508441
10,chr10_89172143,chr10_89435483,89172143,89435483.0,0.12948869653713757
10,chr10_89435483,chr10_90760606,89435483,90760606.0,1.4989331162790762
10,chr10_90760606,chr10_90904111,90760606,90904111.0,0.22903088372092384
10,chr10_90904111,chr10_91121907,90904111,91121907.0,0.5112547458483903
10,chr10_91121907,chr10_93729736,91121907,93729736.0,3.050984658024362
10,chr10_93729736,chr10_94155846,93729736,94155846.0,0.02980107762887485
10,chr10_94155846,chr10_95361588,94155846,95361588.0,1.2792765543040048
10,chr10_95361588,chr10_95504610,95361588,95504610.0,0.3977253149681417
10,chr10_95504610,chr10_95641485,95504610,95641485.0,0.27912064922622903
10,chr10_95641485,chr10_97029366,95641485,97029366.0,0.5196489872708838
10,chr10_97029366,chr10_97329911,97029366,97329911.0,0.6348650127291222
10,chr10_97329911,chr10_98212575,97329911,98212575.0,0.5995580000000018
10,chr10_98212575,chr10_98441768,98212575,98441768.0,0.298463132169573
10,chr10_98441768,chr10_98968967,98441768,98968967.0,0.8113653487221484
10,chr10_98968967,chr10_100302852,98968967,100302852.0,1.7244354056076787
10,chr10_100302852,chr10_101084483,100302852,101084483.0,0.3387863377860043
10,chr10_101084483,chr10_101635461,101084483,101635461.0,0.5604128732755669
10,chr10_101635461,chr10_102024311,101635461,102024311.0,0.1163106445305715
10,chr10_102024311,chr10_102925367,102024311,102925367.0,1.3686262115815282
10,chr10_102925367,chr10_105255614,102925367,105255614.0,0.8754767762454492
10,chr10_105255614,chr10_106767803,105255614,106767803.0,1.145601270081471
10,chr10_106767803,chr10_107067938,106767803,107067938.0,0.15888205900620278
10,chr10_107067938,chr10_109007002,107067938,109007002.0,1.9113569409938123
10,chr10_109007002,chr10_109411682,109007002,109411682.0,0.1802629999999965
10,chr10_109411682,chr10_109471620,109411682,109471620.0,0.04235904255318701
10,chr10_109471620,chr10_110158050,109471620,110158050.0,0.5239668649094824
10,chr10_110158050,chr10_110348376,110158050,110348376.0,0.27200209253732055
10,chr10_110348376,chr10_111935290,110348376,111935290.0,0.721933000000007
10,chr10_111935290,chr10_113225327,111935290,113225327.0,1.60671099999999
10,chr10_113225327,chr10_113600635,113225327,113600635.0,0.16463200000001166
10,chr10_113600635,chr10_115559957,113600635,115559957.0,3.390804762399057
10,chr10_115559957,chr10_115978451,115559957,115978451.0,0.8288422376009237
10,chr10_115978451,chr10_117079200,115978451,117079200.0,1.296285573964525
10,chr10_117079200,chr10_117424380,117079200,117424380.0,0.05114137152816056
10,chr10_117424380,chr10_118272726,117424380,118272726.0,1.2925150545073336
10,chr10_118272726,chr10_120197496,118272726,120197496.0,4.089478999999983
10,chr10_120197496,chr10_121220708,120197496,121220708.0,1.519646000000023
10,chr10_121220708,chr10_121286692,121220708,121286692.0,0.10104699999999411
10,chr10_121286692,chr10_122535834,121286692,122535834.0,2.162271000000004
10,chr10_122535834,chr10_122956484,122535834,122956484.0,0.4866879999999867
10,chr10_122956484,chr10_123758376,122956484,123758376.0,1.5536710000000085
10,chr10_123758376,chr10_125064283,123758376,125064283.0,2.693795956896537
10,chr10_125064283,chr10_126303408,125064283,126303408.0,3.833331869190431
10,chr10_126303408,chr10_126436717,126303408,126436717.0,0.05972740935294496
10,chr10_126436717,chr10_126966739,126436717,126966739.0,1.100177634427041
10,chr10_126966739,chr10_127789214,126966739,127789214.0,1.0437354044693166
10,chr10_127789214,chr10_128043377,127789214,128043377.0,0.7845642641252653
10,chr10_128043377,chr10_129160313,128043377,129160313.0,2.8356954615384495
10,chr10_129160313,chr10_129273257,129160313,129273257.0,0.49379200000001333
10,chr10_129273257,chr10_129516607,129273257,129516607.0,0.570151948466247
10,chr10_129516607,chr10_130754229,129516607,130754229.0,3.8532907658194517
10,chr10_130754229,chr10_130871039,130754229,130871039.0,0.4171975423334402
10,chr10_130871039,chr10_131370520,130871039,131370520.0,1.1796097433808654
10,chr10_131370520,chr10_133324790,131370520,133324790.0,5.2271799591836725
